phi,intensity_dB
-106.0,-25.781101168999857
-106.5,-25.70165247510463
-107.0,-25.503030740366572
-107.5,-25.42358204647135
-108.0,-25.2646846586809
-108.5,-25.18523596478568
-109.0,-25.066062923942848
-109.5,-24.98661423004762
-110.0,-24.9071655361524
-110.5,-24.827716842257175
-111.0,-24.74826814836196
-111.5,-24.708543801414343
-112.0,-24.708543801414343
-112.5,-24.708543801414347
-113.0,-24.708543801414343
-113.5,-24.62909510751912
-114.0,-24.668819454466732
-114.5,-24.668819454466732
-115.0,-24.668819454466735
-115.5,-24.70854380141434
-116.0,-24.70854380141435
-116.5,-24.787992495309567
-117.0,-24.787992495309567
-117.5,-24.94688988310002
-118.0,-24.94688988310001
-118.5,-25.026338576995233
-119.0,-25.145511617838075
-119.5,-25.224960311733287
-120.49586776859502,-25.462174189446923
-121.0,-25.661928128157022
-121.5,-25.781101168999857
-122.0,-25.939998556790293
-122.5,-26.01944725068553
-123.0,-26.2975176793188
-123.5,-26.416690720161633
-124.0,-26.655036801847302
-124.5,-26.73448549574253
-125.0,-26.893382883532976
-125.5,-27.09200461827103
-126.0,-27.211177659113876
-126.5,-27.44952374079953
-127.0,-27.56869678164237
-127.5,-27.807042863328046
-128.0,-27.92621590417088
-128.5,-28.16456198585654
-129.0,-28.323459373646987
-129.5,-28.482356761437433
-130.0,-28.60152980228027
-130.5,-28.680978496175488
-131.0,-28.72070284312311
-131.5,-28.680978496175495
-132.89256198347107,-28.354736172917992
-133.88429752066114,-27.89383343928799
-134.38016528925618,-27.31722822631914
-134.8760330578512,-26.97139224411952
-135.37190082644628,-26.740940877304517
-135.8677685950413,-26.3951048951049
-136.0,-26.178344638475973
-136.5,-25.820825515947465
-137.0,-25.383857699523737
-137.5,-25.14551161783808
-138.0,-24.668819454466732
-138.84297520661153,-24.089319771137955
-139.3388429752066,-23.62809917355372
-140.0,-23.357916005195552
-140.3305785123967,-23.0518118245391
-140.5,-22.801775147928993
-141.0,-22.444256025400488
-141.5,-22.007288208976753
-141.81818181818178,-21.6681500317864
-142.0,-21.4511473517102
-142.5,-21.13335257612931
-143.0,-21.01417953528647
-143.5,-20.696384759705584
-143.80165289256195,-20.28480610298793
-143.80165289256195,-20.16942148760331
-144.297520661157,-19.938970120788305
-144.5,-19.822449126858128
-145.0,-19.584103045172466
-145.5,-19.226583922643957
-146.0,-19.0279621879059
-146.5,-18.86906480011545
-147.0,-18.43209698369173
-147.5,-18.23347524895368
-148.0,-17.875956126425162
-148.5,-17.6376100447395
-149.0,-17.240366575263387
-149.5,-17.081469187472937
-150.0,-16.723950064944436
-150.5,-16.565052677153986
-151.0,-16.20753355462549
-151.5,-16.04863616683504
-152.0,-15.730841391254147
-152.5,-15.571944003463706
-153.0,-15.413046615673252
-153.5,-15.095251840092365
-154.0,-14.896630105354308
-154.5,-14.5391109828258
-155.0,-14.45966228893058
-155.5,-14.1815918602973
-156.0,-14.10214316640208
-156.5,-13.744624043873577
-157.0,-13.62545100303074
-157.5,-13.387104921345074
-158.0,-13.26793188050224
-158.5,-12.950137104921346
-159.0,-12.870688411026125
-159.5,-12.63234232934045
-160.0,-12.513169288497618
-160.5,-12.354271900707172
-161.0,-12.155650165969115
-161.5,-12.03647712512628
-162.0,-11.837855390388224
-162.5,-11.758406696492996
-162.64462809917353,-11.643038779402415
-163.14049586776858,-11.412587412587415
-163.63636363636363,-11.297520661157026
-164.13223140495865,-11.182453909726645
-164.6280991735537,-11.067387158296253
-165.0,-11.00364410448838
-165.5,-10.805022369750326
-166.0,-10.725573675855102
-166.5,-10.68584932890749
-167.0,-10.368054553326598
-167.5,-10.288605859431376
-168.0,-10.129708471640928
-168.5,-10.050259777745705
-169.0,-10.050259777745708
-169.5,-9.811913696060037
-170.0,-9.772189349112423
-171.07438016528923,-9.571519389701209
-171.5,-9.494118920479146
-172.0,-9.45439457353153
-172.5,-9.295497185741088
